Dist    Strength    Reserved    TS          
5228    735         0           15:48:20.215   
5228    737         0           15:48:20.227   
5229    738         0           15:48:20.239   
5229    745         0           15:48:20.251   
5229    741         0           15:48:20.251   
5229    748         0           15:48:20.269   
5229    734         0           15:48:20.281   
5230    751         0           15:48:20.281   
5230    741         0           15:48:20.305   
5230    747         0           15:48:20.305   
5230    746         0           15:48:20.317   
5231    743         0           15:48:20.329   
5231    749         0           15:48:20.341   
5231    749         0           15:48:20.341   
5231    743         0           15:48:20.359   
5232    741         0           15:48:20.371   
5232    738         0           15:48:20.371   
5232    748         0           15:48:20.395   
5232    743         0           15:48:20.395   
5232    741         0           15:48:20.407   
5232    744         0           15:48:20.419   
5233    741         0           15:48:20.431   
5233    740         0           15:48:20.431   
5233    741         0           15:48:20.449   
5233    750         0           15:48:20.461   
5233    734         0           15:48:20.461   
5233    748         0           15:48:20.479   
5233    747         0           15:48:20.497   
5233    739         0           15:48:20.497   
5233    741         0           15:48:20.509   
5234    745         0           15:48:20.521   
5234    744         0           15:48:20.521   
5234    733         0           15:48:20.539   
5234    752         0           15:48:20.551   
5234    750         0           15:48:20.551   
5234    737         0           15:48:20.569   
5234    744         0           15:48:20.587   
5234    741         0           15:48:20.587   
5234    738         0           15:48:20.599   
5234    747         0           15:48:20.611   
5234    736         0           15:48:20.611   
5234    740         0           15:48:20.629   
5234    743         0           15:48:20.641   
5234    751         0           15:48:20.641   
5234    745         0           15:48:20.659   
5234    742         0           15:48:20.671   
5234    742         0           15:48:20.671   
5234    736         0           15:48:20.689   
5234    743         0           15:48:20.701   
5234    740         0           15:48:20.701   
5234    736         0           15:48:20.716   
5234    745         0           15:48:20.728   
5234    748         0           15:48:20.740   
5234    749         0           15:48:20.740   
5234    747         0           15:48:20.758   
5234    742         0           15:48:20.776   
5234    735         0           15:48:20.776   
5234    733         0           15:48:20.788   
5234    732         0           15:48:20.800   
5234    737         0           15:48:20.800   
5234    733         0           15:48:20.818   
5235    741         0           15:48:20.830   
5235    736         0           15:48:20.830   
5235    734         0           15:48:20.848   
5235    743         0           15:48:20.860   
5235    740         0           15:48:20.860   
5235    742         0           15:48:20.878   
5235    741         0           15:48:20.890   
5235    742         0           15:48:20.890   
5235    741         0           15:48:20.908   
5235    741         0           15:48:20.920   
5235    744         0           15:48:20.920   
5235    739         0           15:48:20.938   
5235    736         0           15:48:20.950   
5235    729         0           15:48:20.950   
5235    739         0           15:48:20.974   
5235    728         0           15:48:20.974   
5235    742         0           15:48:20.986   
5235    747         0           15:48:20.998   
5235    744         0           15:48:21.10    
5235    743         0           15:48:21.10    
5235    742         0           15:48:21.28    
5235    742         0           15:48:21.40    
5235    741         0           15:48:21.40    
5235    741         0           15:48:21.64    
5235    739         0           15:48:21.64    
5235    739         0           15:48:21.76    
5235    750         0           15:48:21.88    
5235    740         0           15:48:21.100   
5235    737         0           15:48:21.100   
5235    737         0           15:48:21.118   
5235    736         0           15:48:21.130   
5235    736         0           15:48:21.130   
5235    739         0           15:48:21.154   
5235    744         0           15:48:21.154   
5235    741         0           15:48:21.166   
5235    732         0           15:48:21.178   
5235    738         0           15:48:21.190   
5235    734         0           15:48:21.190   
5235    737         0           15:48:21.208   
5235    741         0           15:48:21.220   
5235    736         0           15:48:21.220   
5235    735         0           15:48:21.244   
5235    745         0           15:48:21.244   
5235    738         0           15:48:21.255   
5235    739         0           15:48:21.267   
5235    740         0           15:48:21.279   
5235    735         0           15:48:21.280   
5235    734         0           15:48:21.297   
5235    737         0           15:48:21.309   
5235    742         0           15:48:21.309   
5235    747         0           15:48:21.327   
5235    736         0           15:48:21.345   
5235    737         0           15:48:21.345   
5235    740         0           15:48:21.358   
5235    737         0           15:48:21.369   
5235    745         0           15:48:21.369   
5235    741         0           15:48:21.388   
5235    738         0           15:48:21.399   
5235    737         0           15:48:21.399   
5235    735         0           15:48:21.417   
5235    739         0           15:48:21.435   
5235    740         0           15:48:21.435   
5235    739         0           15:48:21.447   
5235    737         0           15:48:21.459   
5235    736         0           15:48:21.459   
5235    738         0           15:48:21.477   
5235    731         0           15:48:21.489   
5235    739         0           15:48:21.489   
5235    734         0           15:48:21.508   
5235    738         0           15:48:21.526   
5235    739         0           15:48:21.526   
5235    747         0           15:48:21.538   
5235    738         0           15:48:21.550   
5235    741         0           15:48:21.550   
5235    736         0           15:48:21.568   
5235    745         0           15:48:21.580   
5235    737         0           15:48:21.581   
5235    744         0           15:48:21.598   
5235    740         0           15:48:21.610   
5235    740         0           15:48:21.610   
5235    739         0           15:48:21.628   
5235    743         0           15:48:21.640   
5235    739         0           15:48:21.640   
5235    728         0           15:48:21.658   
5235    741         0           15:48:21.670   
5235    732         0           15:48:21.670   
5235    739         0           15:48:21.688   
5235    738         0           15:48:21.700   
5235    740         0           15:48:21.700   
5235    741         0           15:48:21.724   
5235    736         0           15:48:21.724   
5235    740         0           15:48:21.737   
5235    741         0           15:48:21.748   
5235    741         0           15:48:21.760   
5235    736         0           15:48:21.760   
5235    737         0           15:48:21.778   
5235    739         0           15:48:21.790   
5235    748         0           15:48:21.790   
5235    739         0           15:48:21.814   
5235    748         0           15:48:21.814   
5235    736         0           15:48:21.826   
5235    732         0           15:48:21.838   
5235    737         0           15:48:21.850   
5235    743         0           15:48:21.850   
5235    739         0           15:48:21.868   
5235    733         0           15:48:21.880   
5235    742         0           15:48:21.880   
5235    737         0           15:48:21.904   
5235    740         0           15:48:21.904   
5235    734         0           15:48:21.916   
5235    737         0           15:48:21.928   
5235    736         0           15:48:21.940   
5235    734         0           15:48:21.940   
5234    743         0           15:48:21.958   
5234    734         0           15:48:21.970   
5234    746         0           15:48:21.970   
5234    734         0           15:48:21.988   
5235    739         0           15:48:22.6     
5235    736         0           15:48:22.6     
5235    743         0           15:48:22.18    
5235    742         0           15:48:22.30    
5234    744         0           15:48:22.30    
5234    739         0           15:48:22.48    
5234    751         0           15:48:22.60    
5235    739         0           15:48:22.60    
5234    736         0           15:48:22.78    
5234    746         0           15:48:22.96    
5234    734         0           15:48:22.96    
5234    744         0           15:48:22.108   
5234    738         0           15:48:22.120   
5234    753         0           15:48:22.120   
5235    749         0           15:48:22.138   
5235    742         0           15:48:22.150   
5234    738         0           15:48:22.150   
5234    747         0           15:48:22.168   
5235    744         0           15:48:22.186   
5235    748         0           15:48:22.186   
5235    735         0           15:48:22.198   
5234    744         0           15:48:22.210   
5234    737         0           15:48:22.210   
5234    738         0           15:48:22.228   
5234    743         0           15:48:22.240   
5234    738         0           15:48:22.240   
5234    738         0           15:48:22.258   
5234    736         0           15:48:22.270   
5234    738         0           15:48:22.270   
5234    736         0           15:48:22.288   
5234    740         0           15:48:22.300   
5234    733         0           15:48:22.300   
5234    749         0           15:48:22.318   
5234    738         0           15:48:22.330   
5234    747         0           15:48:22.330   
5234    744         0           15:48:22.348   
5234    744         0           15:48:22.360   
5234    738         0           15:48:22.360   
5234    740         0           15:48:22.378   
5234    737         0           15:48:22.390   
5234    735         0           15:48:22.390   
5234    736         0           15:48:22.407   
5234    738         0           15:48:22.420   
5234    740         0           15:48:22.420   
5234    744         0           15:48:22.438   
5234    744         0           15:48:22.450   
5234    739         0           15:48:22.450   
5234    734         0           15:48:22.474   
5234    743         0           15:48:22.474   
5234    748         0           15:48:22.486   
5234    742         0           15:48:22.500   
5234    740         0           15:48:22.510   
5234    743         0           15:48:22.510   
5234    738         0           15:48:22.528   
5234    744         0           15:48:22.540   
5234    741         0           15:48:22.540   
5234    740         0           15:48:22.564   
5234    739         0           15:48:22.564   
5234    734         0           15:48:22.576   
5234    741         0           15:48:22.588   
5234    740         0           15:48:22.600   
5234    734         0           15:48:22.600   
5234    743         0           15:48:22.618   
5234    739         0           15:48:22.630   
5234    739         0           15:48:22.630   
5234    742         0           15:48:22.654   
5234    744         0           15:48:22.654   
5234    744         0           15:48:22.666   
5234    736         0           15:48:22.678   
5234    742         0           15:48:22.690   
5234    739         0           15:48:22.690   
5234    744         0           15:48:22.708   
5234    743         0           15:48:22.720   
5234    743         0           15:48:22.720   
5234    744         0           15:48:22.738   
5234    745         0           15:48:22.756   
5234    745         0           15:48:22.756   
5234    732         0           15:48:22.768   
5234    744         0           15:48:22.780   
5234    753         0           15:48:22.780   
5234    737         0           15:48:22.798   
5234    733         0           15:48:22.810   
5234    745         0           15:48:22.810   
5234    743         0           15:48:22.828   
5234    729         0           15:48:22.846   
5234    739         0           15:48:22.846   
5234    744         0           15:48:22.858   
5234    749         0           15:48:22.870   
5234    746         0           15:48:22.870   
5233    741         0           15:48:22.888   
5233    743         0           15:48:22.901   
5233    731         0           15:48:22.901   
5233    747         0           15:48:22.916   
5233    746         0           15:48:22.934   
5233    740         0           15:48:22.934   
5233    748         0           15:48:22.946   
5233    744         0           15:48:22.958   
5233    745         0           15:48:22.970   
5233    745         0           15:48:22.970   
5233    744         0           15:48:22.988   
5233    745         0           15:48:23.0     
5233    741         0           15:48:23.0     
5233    742         0           15:48:23.18    
5233    743         0           15:48:23.36    
5233    739         0           15:48:23.36    
5233    740         0           15:48:23.48    
5233    748         0           15:48:23.60    
5233    741         0           15:48:23.60    
5233    749         0           15:48:23.78    
5233    741         0           15:48:23.90    
5233    744         0           15:48:23.90    
5233    746         0           15:48:23.108   
5233    744         0           15:48:23.125   
5233    746         0           15:48:23.125   
5233    746         0           15:48:23.137   
5233    750         0           15:48:23.149   
5233    747         0           15:48:23.149   
5233    756         0           15:48:23.167   
5233    745         0           15:48:23.179   
5233    750         0           15:48:23.180   
5233    752         0           15:48:23.198   
5233    748         0           15:48:23.216   
5233    746         0           15:48:23.216   
5233    743         0           15:48:23.228   
5233    748         0           15:48:23.241   
5233    735         0           15:48:23.241   
5233    750         0           15:48:23.258   
5233    739         0           15:48:23.271   
5233    745         0           15:48:23.271   
5233    747         0           15:48:23.289   
5233    747         0           15:48:23.300   
5233    746         0           15:48:23.300   
5233    745         0           15:48:23.319   
5233    744         0           15:48:23.331   
5233    753         0           15:48:23.331   
5233    746         0           15:48:23.349   
5233    740         0           15:48:23.361   
5233    739         0           15:48:23.361   
5233    739         0           15:48:23.379   
5233    742         0           15:48:23.391   
5233    745         0           15:48:23.391   
5233    744         0           15:48:23.409   
5233    746         0           15:48:23.421   
5233    746         0           15:48:23.421   
5233    750         0           15:48:23.439   
5234    743         0           15:48:23.451   
5234    745         0           15:48:23.451   
5234    747         0           15:48:23.469   
5234    750         0           15:48:23.481   
5234    750         0           15:48:23.482   
5234    737         0           15:48:23.505   
5234    748         0           15:48:23.505   
5234    745         0           15:48:23.517   
5234    740         0           15:48:23.529   
5234    751         0           15:48:23.541   
5234    738         0           15:48:23.541   
5234    741         0           15:48:23.559   
5233    747         0           15:48:23.571   
5233    744         0           15:48:23.571   
5233    737         0           15:48:23.595   
5233    735         0           15:48:23.595   
5233    749         0           15:48:23.607   
5233    747         0           15:48:23.619   
5233    748         0           15:48:23.631   
5233    742         0           15:48:23.631   
5233    746         0           15:48:23.649   
5233    751         0           15:48:23.661   
5233    744         0           15:48:23.661   
5233    746         0           15:48:23.679   
5233    751         0           15:48:23.697   
5233    745         0           15:48:23.697   
5233    741         0           15:48:23.709   
5233    748         0           15:48:23.722   
5234    749         0           15:48:23.722   
5234    742         0           15:48:23.740   
5233    747         0           15:48:23.740   
5234    751         0           15:48:23.758   
5234    749         0           15:48:23.769   
5234    744         0           15:48:23.787   
5233    740         0           15:48:23.787   
5233    744         0           15:48:23.799   
5233    743         0           15:48:23.811   
5233    747         0           15:48:23.811   
5233    741         0           15:48:23.829   
5234    747         0           15:48:23.841   
5233    748         0           15:48:23.841   
5233    739         0           15:48:23.859   
5233    742         0           15:48:23.877   
5233    757         0           15:48:23.877   
5233    743         0           15:48:23.889   
5234    739         0           15:48:23.901   
5234    738         0           15:48:23.901   
5234    751         0           15:48:23.919   
5234    751         0           15:48:23.931   
5234    746         0           15:48:23.931   
5234    737         0           15:48:23.949   
5234    745         0           15:48:23.961   
5234    737         0           15:48:23.961   
5234    751         0           15:48:23.979   
5234    750         0           15:48:23.991   
5234    745         0           15:48:23.991   
5234    739         0           15:48:24.9     
5234    742         0           15:48:24.21    
5234    750         0           15:48:24.21    
5234    745         0           15:48:24.39    
5233    747         0           15:48:24.51    
5233    751         0           15:48:24.51    
5233    736         0           15:48:24.69    
5233    744         0           15:48:24.81    
5233    741         0           15:48:24.81    
5233    742         0           15:48:24.99    
5233    742         0           15:48:24.111   
5233    751         0           15:48:24.111   
5233    747         0           15:48:24.129   
5233    743         0           15:48:24.141   
5233    741         0           15:48:24.141   
5233    738         0           15:48:24.165   
5233    745         0           15:48:24.165   
5233    747         0           15:48:24.177   
5233    749         0           15:48:24.189   
5233    739         0           15:48:24.201   
5233    740         0           15:48:24.201   
5233    746         0           15:48:24.219   
5233    745         0           15:48:24.231   
5233    747         0           15:48:24.231   
5233    739         0           15:48:24.255   
5233    749         0           15:48:24.255   
5233    741         0           15:48:24.267   
5233    754         0           15:48:24.279   
5233    750         0           15:48:24.291   
5233    746         0           15:48:24.291   
5233    737         0           15:48:24.309   
5233    743         0           15:48:24.321   
5233    742         0           15:48:24.321   
5233    753         0           15:48:24.345   
5233    744         0           15:48:24.345   
5233    747         0           15:48:24.357   
5233    744         0           15:48:24.369   
5233    741         0           15:48:24.381   
5233    748         0           15:48:24.381   
5233    742         0           15:48:24.399   
5233    740         0           15:48:24.411   
5233    744         0           15:48:24.411   
5233    747         0           15:48:24.429   
5233    745         0           15:48:24.447   
5233    739         0           15:48:24.447   
5233    745         0           15:48:24.459   
5233    736         0           15:48:24.471   
5233    748         0           15:48:24.471   
5233    747         0           15:48:24.489   
5233    749         0           15:48:24.501   
5233    753         0           15:48:24.501   
5233    745         0           15:48:24.519   
5233    747         0           15:48:24.537   
5233    744         0           15:48:24.537   
5233    741         0           15:48:24.549   
5233    744         0           15:48:24.561   
5233    746         0           15:48:24.561   
5233    738         0           15:48:24.579   
5233    743         0           15:48:24.591   
5233    744         0           15:48:24.591   
5233    743         0           15:48:24.609   
5233    740         0           15:48:24.627   
5233    753         0           15:48:24.627   
5233    746         0           15:48:24.639   
5234    741         0           15:48:24.651   
5234    740         0           15:48:24.651   
5234    738         0           15:48:24.671   
5233    743         0           15:48:24.681   
5233    743         0           15:48:24.681   
5233    738         0           15:48:24.699   
5233    738         0           15:48:24.711   
5233    744         0           15:48:24.711   
5233    746         0           15:48:24.729   
5233    746         0           15:48:24.741   
5233    740         0           15:48:24.741   
5233    750         0           15:48:24.759   
5233    739         0           15:48:24.759   
5233    742         0           15:48:24.777   
5233    746         0           15:48:24.789   
5233    760         0           15:48:24.800   
5233    746         0           15:48:24.800   
5234    742         0           15:48:24.819   
5234    744         0           15:48:24.831   
5234    750         0           15:48:24.831   
5234    748         0           15:48:24.849   
5234    748         0           15:48:24.861   
5234    748         0           15:48:24.861   
5234    753         0           15:48:24.879   
5234    749         0           15:48:24.892   
5233    741         0           15:48:24.892   
5233    747         0           15:48:24.915   
5233    745         0           15:48:24.915   
5233    745         0           15:48:24.927   
5233    746         0           15:48:24.939   
5233    744         0           15:48:24.951   
5233    748         0           15:48:24.951   
5233    754         0           15:48:24.969   
5233    740         0           15:48:24.981   
5233    742         0           15:48:24.981   
5233    742         0           15:48:25.5     
5233    745         0           15:48:25.5     
5233    740         0           15:48:25.17    
5233    745         0           15:48:25.29    
5233    751         0           15:48:25.41    
5233    750         0           15:48:25.41    
5233    748         0           15:48:25.59    
5233    749         0           15:48:25.71    
5233    745         0           15:48:25.71    
5233    744         0           15:48:25.95    
5233    744         0           15:48:25.95    
5233    747         0           15:48:25.107   
5233    744         0           15:48:25.119   
5233    747         0           15:48:25.131   
5233    746         0           15:48:25.131   
5234    750         0           15:48:25.149   
5234    746         0           15:48:25.161   
5233    740         0           15:48:25.161   
5234    745         0           15:48:25.179   
5234    746         0           15:48:25.197   
5234    743         0           15:48:25.197   
5233    745         0           15:48:25.209   
5233    751         0           15:48:25.221   
5233    745         0           15:48:25.221   
5233    744         0           15:48:25.239   
5233    745         0           15:48:25.251   
5233    745         0           15:48:25.251   
5233    743         0           15:48:25.269   
5233    748         0           15:48:25.287   
5233    750         0           15:48:25.287   
5234    755         0           15:48:25.299   
5233    742         0           15:48:25.311   
5233    735         0           15:48:25.311   
5233    748         0           15:48:25.329   
5233    750         0           15:48:25.341   
5233    746         0           15:48:25.341   
5233    754         0           15:48:25.359   
5233    740         0           15:48:25.377   
5233    740         0           15:48:25.377   
5233    739         0           15:48:25.389   
5233    737         0           15:48:25.401   
5233    744         0           15:48:25.401   
5233    740         0           15:48:25.419   
5233    746         0           15:48:25.431   
5233    749         0           15:48:25.431   
5233    743         0           15:48:25.449   
5233    745         0           15:48:25.460   
5233    745         0           15:48:25.460   
5233    733         0           15:48:25.478   
5233    740         0           15:48:25.490   
5233    745         0           15:48:25.490   
5233    748         0           15:48:25.508   
5233    742         0           15:48:25.520   
5233    746         0           15:48:25.520   
5233    749         0           15:48:25.538   
5233    749         0           15:48:25.550   
5233    752         0           15:48:25.550   
5233    742         0           15:48:25.574   
5233    748         0           15:48:25.574   
5233    750         0           15:48:25.586   
5233    747         0           15:48:25.597   
5233    742         0           15:48:25.609   
5233    742         0           15:48:25.610   
5233    749         0           15:48:25.627   
5234    743         0           15:48:25.640   
5233    749         0           15:48:25.640   
5234    747         0           15:48:25.663   
5234    747         0           15:48:25.663   
5234    742         0           15:48:25.675   
5234    741         0           15:48:25.688   
5234    752         0           15:48:25.699   
5234    753         0           15:48:25.699   
5234    749         0           15:48:25.718   
5233    744         0           15:48:25.729   
5234    754         0           15:48:25.730   
5233    745         0           15:48:25.747   
5233    743         0           15:48:25.765   
5233    738         0           15:48:25.766   
5233    741         0           15:48:25.777   
5233    738         0           15:48:25.790   
5233    743         0           15:48:25.790   
5233    742         0           15:48:25.807   
5233    747         0           15:48:25.819   
5233    746         0           15:48:25.820   
5233    743         0           15:48:25.837   
5233    745         0           15:48:25.855   
5233    739         0           15:48:25.855   
5233    757         0           15:48:25.867   
5233    745         0           15:48:25.879   
5233    749         0           15:48:25.883   
5233    741         0           15:48:25.894   
5233    746         0           15:48:25.906   
5233    744         0           15:48:25.919   
5233    738         0           15:48:25.930   
5233    747         0           15:48:25.930   
5233    742         0           15:48:25.948   
5233    745         0           15:48:25.960   
5233    738         0           15:48:25.960   
5233    746         0           15:48:25.978   
5233    740         0           15:48:25.991   
5233    739         0           15:48:25.991   
5234    732         0           15:48:26.8     
5234    749         0           15:48:26.20    
5234    744         0           15:48:26.20    
5234    747         0           15:48:26.38    
5234    746         0           15:48:26.50    
5234    740         0           15:48:26.50    
5234    750         0           15:48:26.68    
5233    737         0           15:48:26.80    
5233    736         0           15:48:26.81    
5233    750         0           15:48:26.98    
5233    735         0           15:48:26.110   
5233    744         0           15:48:26.110   
5233    750         0           15:48:26.134   
5233    745         0           15:48:26.134   
5233    753         0           15:48:26.147   
5233    743         0           15:48:26.158   
5233    751         0           15:48:26.170   
5233    741         0           15:48:26.170   
5234    741         0           15:48:26.189   
5234    750         0           15:48:26.200   
5234    754         0           15:48:26.200   
5234    745         0           15:48:26.224   
5234    740         0           15:48:26.224   
5234    736         0           15:48:26.236   
5234    742         0           15:48:26.248   
5234    740         0           15:48:26.260   
5234    744         0           15:48:26.260   
5234    740         0           15:48:26.278   
5233    749         0           15:48:26.279   
5233    737         0           15:48:26.296   
5234    750         0           15:48:26.308   
5233    744         0           15:48:26.326   
5233    742         0           15:48:26.326   
5233    747         0           15:48:26.338   
5233    752         0           15:48:26.350   
5233    743         0           15:48:26.350   
5233    755         0           15:48:26.369   
5234    750         0           15:48:26.381   
5234    753         0           15:48:26.382   
5233    748         0           15:48:26.399   
5234    739         0           15:48:26.417   
5234    751         0           15:48:26.417   
5234    745         0           15:48:26.429   
5234    743         0           15:48:26.441   
5234    752         0           15:48:26.441   
5234    742         0           15:48:26.459   
5233    743         0           15:48:26.471   
5233    743         0           15:48:26.471   
5233    741         0           15:48:26.489   
5233    748         0           15:48:26.501   
5233    741         0           15:48:26.501   
5233    744         0           15:48:26.519   
5233    744         0           15:48:26.531   
5233    743         0           15:48:26.531   
5233    741         0           15:48:26.549   
5233    737         0           15:48:26.561   
5233    732         0           15:48:26.561   
5233    750         0           15:48:26.579   
5233    747         0           15:48:26.591   
5234    741         0           15:48:26.591   
5234    741         0           15:48:26.609   
5234    743         0           15:48:26.621   
5234    747         0           15:48:26.621   
5234    743         0           15:48:26.639   
5234    746         0           15:48:26.651   
5234    742         0           15:48:26.651   
5234    735         0           15:48:26.669   
5234    740         0           15:48:26.681   
5234    743         0           15:48:26.681   
5234    741         0           15:48:26.705   
5234    744         0           15:48:26.705   
5234    745         0           15:48:26.717   
5234    740         0           15:48:26.729   
5234    752         0           15:48:26.741   
5233    737         0           15:48:26.741   
5233    741         0           15:48:26.759   
5233    739         0           15:48:26.771   
5233    742         0           15:48:26.771   
5233    741         0           15:48:26.795   
5233    741         0           15:48:26.795   
5233    745         0           15:48:26.807   
5233    755         0           15:48:26.819   
5233    754         0           15:48:26.831   
5233    744         0           15:48:26.831   
5233    751         0           15:48:26.849   
5233    741         0           15:48:26.861   
5234    744         0           15:48:26.861   
5234    742         0           15:48:26.885   
5234    748         0           15:48:26.885   
5234    744         0           15:48:26.897   
5234    738         0           15:48:26.909   
5234    741         0           15:48:26.920   
5234    755         0           15:48:26.921   
5234    737         0           15:48:26.938   
5234    738         0           15:48:26.950   
5234    737         0           15:48:26.951   
5234    737         0           15:48:26.968   
5234    741         0           15:48:26.986   
5234    743         0           15:48:26.987   
5233    738         0           15:48:26.998   
5233    744         0           15:48:27.10    
5233    739         0           15:48:27.10    
5233    747         0           15:48:27.28    
5233    748         0           15:48:27.40    
5233    740         0           15:48:27.40    
5233    746         0           15:48:27.58    
5233    741         0           15:48:27.76    
5233    744         0           15:48:27.77    
5233    738         0           15:48:27.89    
5233    743         0           15:48:27.100   
5233    750         0           15:48:27.100   
5233    739         0           15:48:27.118   
5233    737         0           15:48:27.130   
5233    737         0           15:48:27.130   
5233    747         0           15:48:27.148   
5233    741         0           15:48:27.166   
5233    744         0           15:48:27.166   
5233    745         0           15:48:27.178   
5233    745         0           15:48:27.191   
5234    735         0           15:48:27.191   
5234    736         0           15:48:27.209   
5234    744         0           15:48:27.220   
5234    743         0           15:48:27.220   
5233    744         0           15:48:27.239   
5233    738         0           15:48:27.257   
5233    738         0           15:48:27.257   
5233    736         0           15:48:27.269   
5233    742         0           15:48:27.281   
5233    742         0           15:48:27.281   
5233    740         0           15:48:27.299   
5233    738         0           15:48:27.311   
5233    749         0           15:48:27.311   
5233    744         0           15:48:27.329   
5233    742         0           15:48:27.341   
5233    742         0           15:48:27.341   
5233    737         0           15:48:27.359   
5233    740         0           15:48:27.371   
5233    739         0           15:48:27.371   
5233    747         0           15:48:27.389   
5233    747         0           15:48:27.401   
5233    737         0           15:48:27.401   
5233    736         0           15:48:27.419   
5233    744         0           15:48:27.431   
5234    735         0           15:48:27.431   
5234    734         0           15:48:27.455   
5234    734         0           15:48:27.455   
5234    740         0           15:48:27.467   
5234    738         0           15:48:27.479   
5234    743         0           15:48:27.491   
5233    743         0           15:48:27.491   
5234    741         0           15:48:27.509   
5233    749         0           15:48:27.521   
5233    746         0           15:48:27.521   
5233    736         0           15:48:27.545   
5233    740         0           15:48:27.545   
5233    732         0           15:48:27.557   
5233    740         0           15:48:27.569   
5233    739         0           15:48:27.581   
5233    749         0           15:48:27.581   
5233    741         0           15:48:27.599   
5233    742         0           15:48:27.611   
5234    753         0           15:48:27.611   
5234    739         0           15:48:27.635   
5234    744         0           15:48:27.635   
5234    737         0           15:48:27.647   
5234    745         0           15:48:27.659   
5234    738         0           15:48:27.671   
5234    744         0           15:48:27.671   
5234    746         0           15:48:27.689   
5234    740         0           15:48:27.701   
5234    740         0           15:48:27.701   
5233    726         0           15:48:27.719   
5233    743         0           15:48:27.737   
5233    744         0           15:48:27.737   
5233    740         0           15:48:27.749   
5233    744         0           15:48:27.761   
5233    737         0           15:48:27.761   
5234    749         0           15:48:27.779   
5234    749         0           15:48:27.791   
5234    747         0           15:48:27.791   
5234    746         0           15:48:27.809   
5234    740         0           15:48:27.827   
5234    745         0           15:48:27.827   
5234    743         0           15:48:27.839   
5234    740         0           15:48:27.851   
5234    745         0           15:48:27.851   
5234    749         0           15:48:27.869   
5234    748         0           15:48:27.881   
5234    738         0           15:48:27.881   
5234    745         0           15:48:27.899   
5234    749         0           15:48:27.911   
5234    741         0           15:48:27.911   
5234    742         0           15:48:27.929   
5234    736         0           15:48:27.941   
5234    743         0           15:48:27.941   
5234    740         0           15:48:27.959   
5234    746         0           15:48:27.971   
5234    737         0           15:48:27.971   
5234    749         0           15:48:27.989   
5234    743         0           15:48:28.1     
5234    735         0           15:48:28.1     
5234    743         0           15:48:28.19    
5234    746         0           15:48:28.31    
5234    743         0           15:48:28.31    
5234    747         0           15:48:28.49    
5234    743         0           15:48:28.61    
