Dist    Strength    Reserved    TS          
5670    531         0           15:43:58.549   
5670    537         0           15:43:58.561   
5670    528         0           15:43:58.561   
5670    532         0           15:43:58.579   
5670    526         0           15:43:58.597   
5670    537         0           15:43:58.597   
5669    542         0           15:43:58.609   
5669    529         0           15:43:58.621   
5669    538         0           15:43:58.621   
5670    545         0           15:43:58.639   
5669    528         0           15:43:58.651   
5669    530         0           15:43:58.651   
5669    533         0           15:43:58.669   
5669    540         0           15:43:58.681   
5670    532         0           15:43:58.681   
5670    529         0           15:43:58.699   
5670    535         0           15:43:58.711   
5669    528         0           15:43:58.711   
5669    541         0           15:43:58.729   
5669    539         0           15:43:58.741   
5669    527         0           15:43:58.741   
5670    531         0           15:43:58.759   
5669    540         0           15:43:58.770   
5669    536         0           15:43:58.770   
5669    526         0           15:43:58.794   
5669    530         0           15:43:58.794   
5669    540         0           15:43:58.806   
5669    540         0           15:43:58.818   
5669    535         0           15:43:58.830   
5669    541         0           15:43:58.830   
5669    532         0           15:43:58.848   
5669    534         0           15:43:58.860   
5669    532         0           15:43:58.860   
5669    537         0           15:43:58.884   
5669    523         0           15:43:58.884   
5669    532         0           15:43:58.896   
5669    534         0           15:43:58.908   
5669    539         0           15:43:58.920   
5669    536         0           15:43:58.920   
5669    534         0           15:43:58.938   
5669    535         0           15:43:58.950   
5669    533         0           15:43:58.950   
5669    534         0           15:43:58.974   
5670    541         0           15:43:58.975   
5670    530         0           15:43:58.986   
5670    548         0           15:43:58.998   
5670    530         0           15:43:59.10    
5670    540         0           15:43:59.10    
5670    527         0           15:43:59.28    
5670    536         0           15:43:59.40    
5670    540         0           15:43:59.40    
5670    533         0           15:43:59.65    
5670    538         0           15:43:59.65    
5670    530         0           15:43:59.77    
5670    533         0           15:43:59.88    
5670    534         0           15:43:59.100   
5670    542         0           15:43:59.100   
5670    537         0           15:43:59.118   
5669    532         0           15:43:59.130   
5669    532         0           15:43:59.130   
5669    531         0           15:43:59.149   
5669    531         0           15:43:59.166   
5669    537         0           15:43:59.166   
5669    547         0           15:43:59.178   
5669    534         0           15:43:59.192   
5669    532         0           15:43:59.192   
5669    528         0           15:43:59.205   
5669    534         0           15:43:59.217   
5669    532         0           15:43:59.230   
5669    548         0           15:43:59.242   
5669    537         0           15:43:59.242   
5669    529         0           15:43:59.260   
5669    538         0           15:43:59.272   
5669    528         0           15:43:59.272   
5670    536         0           15:43:59.290   
5670    536         0           15:43:59.302   
5669    542         0           15:43:59.302   
5670    538         0           15:43:59.320   
5669    534         0           15:43:59.332   
5670    537         0           15:43:59.332   
5670    537         0           15:43:59.356   
5670    537         0           15:43:59.356   
5670    535         0           15:43:59.368   
5670    538         0           15:43:59.380   
5670    537         0           15:43:59.392   
5670    529         0           15:43:59.392   
5670    539         0           15:43:59.410   
5670    544         0           15:43:59.422   
5670    541         0           15:43:59.422   
5670    532         0           15:43:59.446   
5670    529         0           15:43:59.446   
5670    533         0           15:43:59.458   
5670    537         0           15:43:59.470   
5670    532         0           15:43:59.482   
5670    537         0           15:43:59.482   
5670    539         0           15:43:59.500   
5670    529         0           15:43:59.512   
5670    535         0           15:43:59.512   
5670    532         0           15:43:59.530   
5670    540         0           15:43:59.548   
5670    531         0           15:43:59.548   
5670    536         0           15:43:59.560   
5670    539         0           15:43:59.572   
5670    538         0           15:43:59.572   
5670    535         0           15:43:59.590   
5670    540         0           15:43:59.602   
5670    536         0           15:43:59.602   
5670    542         0           15:43:59.620   
5670    535         0           15:43:59.638   
5670    536         0           15:43:59.638   
5670    527         0           15:43:59.650   
5670    533         0           15:43:59.662   
5670    526         0           15:43:59.662   
5669    530         0           15:43:59.680   
5670    538         0           15:43:59.692   
5669    540         0           15:43:59.692   
5669    535         0           15:43:59.710   
5669    538         0           15:43:59.728   
5669    541         0           15:43:59.728   
5669    529         0           15:43:59.740   
5669    538         0           15:43:59.752   
5669    539         0           15:43:59.752   
5669    537         0           15:43:59.770   
5669    530         0           15:43:59.782   
5669    530         0           15:43:59.782   
5669    539         0           15:43:59.800   
5669    540         0           15:43:59.812   
5669    531         0           15:43:59.812   
5669    542         0           15:43:59.830   
5669    530         0           15:43:59.842   
5669    534         0           15:43:59.842   
5669    534         0           15:43:59.860   
5669    527         0           15:43:59.872   
5669    547         0           15:43:59.872   
5669    538         0           15:43:59.890   
5669    525         0           15:43:59.902   
5669    533         0           15:43:59.902   
5669    537         0           15:43:59.926   
5669    533         0           15:43:59.926   
5668    533         0           15:43:59.938   
5668    523         0           15:43:59.950   
5668    531         0           15:43:59.962   
5668    535         0           15:43:59.962   
5668    531         0           15:43:59.980   
5668    529         0           15:43:59.995   
5668    533         0           15:43:59.995   
5668    536         0           15:44:00.13    
5668    531         0           15:44:00.13    
5668    533         0           15:44:00.25    
5668    537         0           15:44:00.37    
5668    522         0           15:44:00.48    
5668    531         0           15:44:00.60    
5668    531         0           15:44:00.60    
5667    536         0           15:44:00.79    
5667    537         0           15:44:00.90    
5667    537         0           15:44:00.91    
5667    526         0           15:44:00.114   
5667    536         0           15:44:00.114   
5667    532         0           15:44:00.126   
5667    532         0           15:44:00.138   
5667    532         0           15:44:00.150   
5667    543         0           15:44:00.150   
5667    529         0           15:44:00.169   
5667    540         0           15:44:00.181   
5666    531         0           15:44:00.181   
5666    526         0           15:44:00.204   
5666    535         0           15:44:00.204   
5666    540         0           15:44:00.216   
5666    532         0           15:44:00.228   
5666    542         0           15:44:00.241   
5666    535         0           15:44:00.241   
5666    530         0           15:44:00.258   
5666    526         0           15:44:00.270   
5666    532         0           15:44:00.271   
5666    544         0           15:44:00.289   
5666    532         0           15:44:00.307   
5665    534         0           15:44:00.307   
5665    529         0           15:44:00.318   
5665    527         0           15:44:00.330   
5665    531         0           15:44:00.330   
5665    539         0           15:44:00.348   
5665    533         0           15:44:00.360   
5664    534         0           15:44:00.360   
5664    543         0           15:44:00.379   
5664    529         0           15:44:00.396   
5663    525         0           15:44:00.396   
5663    535         0           15:44:00.408   
5663    532         0           15:44:00.420   
5663    523         0           15:44:00.420   
5662    531         0           15:44:00.438   
5662    526         0           15:44:00.450   
5662    534         0           15:44:00.450   
5661    529         0           15:44:00.468   
5661    527         0           15:44:00.486   
5661    530         0           15:44:00.486   
5661    521         0           15:44:00.498   
5661    542         0           15:44:00.510   
5660    534         0           15:44:00.510   
5660    533         0           15:44:00.528   
5659    522         0           15:44:00.540   
5659    534         0           15:44:00.540   
5659    530         0           15:44:00.558   
5659    534         0           15:44:00.570   
5658    532         0           15:44:00.570   
5658    533         0           15:44:00.588   
5657    525         0           15:44:00.600   
5657    536         0           15:44:00.600   
5657    525         0           15:44:00.618   
5657    520         0           15:44:00.630   
5656    516         0           15:44:00.630   
5655    520         0           15:44:00.649   
5655    517         0           15:44:00.661   
5654    527         0           15:44:00.661   
5654    523         0           15:44:00.685   
5653    517         0           15:44:00.685   
5653    513         0           15:44:00.699   
5652    518         0           15:44:00.710   
5652    519         0           15:44:00.722   
5651    507         0           15:44:00.722   
5650    517         0           15:44:00.740   
5650    520         0           15:44:00.752   
5650    509         0           15:44:00.752   
5649    517         0           15:44:00.776   
5648    497         0           15:44:00.776   
5648    492         0           15:44:00.788   
5647    490         0           15:44:00.800   
5646    490         0           15:44:00.812   
5644    483         0           15:44:00.812   
5643    476         0           15:44:00.830   
5642    480         0           15:44:00.842   
5641    486         0           15:44:00.842   
5641    474         0           15:44:00.866   
5639    477         0           15:44:00.866   
5638    469         0           15:44:00.878   
5637    468         0           15:44:00.890   
5636    471         0           15:44:00.901   
5635    470         0           15:44:00.902   
5635    464         0           15:44:00.917   
5635    474         0           15:44:00.929   
5634    475         0           15:44:00.940   
5634    478         0           15:44:00.940   
5632    470         0           15:44:00.965   
5631    473         0           15:44:00.965   
5631    480         0           15:44:00.977   
5629    473         0           15:44:00.989   
5629    474         0           15:44:01.1     
5629    474         0           15:44:01.1     
5628    468         0           15:44:01.19    
5627    489         0           15:44:01.31    
5626    477         0           15:44:01.31    
5625    488         0           15:44:01.55    
5625    480         0           15:44:01.55    
5624    484         0           15:44:01.67    
5622    487         0           15:44:01.79    
5622    478         0           15:44:01.91    
5621    488         0           15:44:01.91    
5620    490         0           15:44:01.109   
5619    495         0           15:44:01.121   
5618    498         0           15:44:01.121   
5617    503         0           15:44:01.139   
5617    494         0           15:44:01.157   
5616    498         0           15:44:01.157   
5616    501         0           15:44:01.169   
5616    499         0           15:44:01.181   
5614    494         0           15:44:01.181   
5613    494         0           15:44:01.198   
5612    515         0           15:44:01.211   
5611    510         0           15:44:01.211   
5609    513         0           15:44:01.229   
5608    500         0           15:44:01.247   
5608    506         0           15:44:01.247   
5607    507         0           15:44:01.258   
5606    510         0           15:44:01.271   
5604    509         0           15:44:01.271   
5603    514         0           15:44:01.288   
5603    515         0           15:44:01.301   
5602    515         0           15:44:01.301   
5601    501         0           15:44:01.319   
5599    511         0           15:44:01.336   
5598    515         0           15:44:01.337   
5597    507         0           15:44:01.348   
5595    508         0           15:44:01.360   
5595    513         0           15:44:01.361   
5593    512         0           15:44:01.379   
5591    512         0           15:44:01.390   
5590    510         0           15:44:01.391   
5590    510         0           15:44:01.408   
5589    511         0           15:44:01.420   
5588    504         0           15:44:01.420   
5587    519         0           15:44:01.438   
5585    509         0           15:44:01.450   
5585    507         0           15:44:01.450   
5583    512         0           15:44:01.468   
5582    499         0           15:44:01.481   
5582    502         0           15:44:01.481   
5579    502         0           15:44:01.498   
5578    507         0           15:44:01.511   
5576    520         0           15:44:01.511   
5575    498         0           15:44:01.528   
5574    504         0           15:44:01.540   
5573    499         0           15:44:01.540   
5572    505         0           15:44:01.558   
5570    499         0           15:44:01.570   
5568    510         0           15:44:01.571   
5568    518         0           15:44:01.588   
5567    500         0           15:44:01.600   
5566    507         0           15:44:01.600   
5566    504         0           15:44:01.624   
5565    518         0           15:44:01.624   
5562    514         0           15:44:01.636   
5561    494         0           15:44:01.648   
5560    510         0           15:44:01.660   
5559    513         0           15:44:01.660   
5558    497         0           15:44:01.679   
5555    506         0           15:44:01.690   
5554    512         0           15:44:01.690   
5553    505         0           15:44:01.711   
5550    496         0           15:44:01.711   
5550    521         0           15:44:01.729   
5550    514         0           15:44:01.741   
5547    515         0           15:44:01.741   
5547    505         0           15:44:01.759   
5545    507         0           15:44:01.771   
5544    515         0           15:44:01.772   
5543    501         0           15:44:01.789   
5540    501         0           15:44:01.807   
5539    496         0           15:44:01.807   
5539    513         0           15:44:01.819   
5536    503         0           15:44:01.831   
5534    494         0           15:44:01.831   
5533    509         0           15:44:01.849   
5532    516         0           15:44:01.861   
5529    514         0           15:44:01.861   
5528    504         0           15:44:01.880   
5528    508         0           15:44:01.891   
5527    500         0           15:44:01.891   
5525    513         0           15:44:01.909   
5522    501         0           15:44:01.921   
5522    493         0           15:44:01.921   
5520    500         0           15:44:01.939   
5519    500         0           15:44:01.951   
5516    504         0           15:44:01.951   
5514    505         0           15:44:01.969   
5513    506         0           15:44:01.982   
5512    503         0           15:44:01.982   
5511    498         0           15:44:02.1     
5510    509         0           15:44:02.8     
5508    506         0           15:44:02.20    
5507    498         0           15:44:02.20    
5505    492         0           15:44:02.38    
5504    503         0           15:44:02.50    
5501    502         0           15:44:02.50    
5500    485         0           15:44:02.68    
5498    507         0           15:44:02.87    
5496    503         0           15:44:02.87    
5496    491         0           15:44:02.98    
5492    497         0           15:44:02.110   
5492    499         0           15:44:02.110   
5491    508         0           15:44:02.128   
5488    497         0           15:44:02.140   
5487    504         0           15:44:02.140   
5486    502         0           15:44:02.158   
5485    501         0           15:44:02.170   
5482    494         0           15:44:02.171   
5481    496         0           15:44:02.188   
5479    494         0           15:44:02.200   
5478    500         0           15:44:02.200   
5475    499         0           15:44:02.219   
5473    491         0           15:44:02.231   
5472    496         0           15:44:02.231   
5472    503         0           15:44:02.249   
5470    489         0           15:44:02.261   
5468    499         0           15:44:02.261   
5466    492         0           15:44:02.285   
5466    495         0           15:44:02.285   
5463    495         0           15:44:02.297   
5463    494         0           15:44:02.309   
5460    487         0           15:44:02.321   
5459    496         0           15:44:02.321   
5456    489         0           15:44:02.339   
5454    481         0           15:44:02.351   
5451    492         0           15:44:02.351   
5451    490         0           15:44:02.375   
5449    497         0           15:44:02.375   
5447    492         0           15:44:02.387   
5445    488         0           15:44:02.401   
5444    498         0           15:44:02.408   
5442    486         0           15:44:02.417   
5441    489         0           15:44:02.429   
5438    484         0           15:44:02.441   
5438    489         0           15:44:02.441   
5434    481         0           15:44:02.465   
5434    480         0           15:44:02.465   
5432    480         0           15:44:02.477   
5431    479         0           15:44:02.489   
5428    474         0           15:44:02.501   
5426    484         0           15:44:02.501   
5423    481         0           15:44:02.519   
5422    481         0           15:44:02.531   
5418    484         0           15:44:02.531   
5418    483         0           15:44:02.555   
5417    478         0           15:44:02.555   
5415    467         0           15:44:02.567   
5413    475         0           15:44:02.579   
5411    474         0           15:44:02.591   
5408    476         0           15:44:02.591   
5407    477         0           15:44:02.609   
5405    469         0           15:44:02.621   
5402    471         0           15:44:02.621   
5401    473         0           15:44:02.639   
5399    468         0           15:44:02.657   
5396    472         0           15:44:02.657   
5395    461         0           15:44:02.669   
5393    460         0           15:44:02.681   
5391    464         0           15:44:02.681   
5388    461         0           15:44:02.699   
5386    458         0           15:44:02.711   
5384    461         0           15:44:02.711   
5382    457         0           15:44:02.729   
5381    455         0           15:44:02.747   
5379    456         0           15:44:02.747   
5376    445         0           15:44:02.759   
5374    452         0           15:44:02.771   
5371    447         0           15:44:02.771   
5371    448         0           15:44:02.789   
5368    437         0           15:44:02.801   
5366    440         0           15:44:02.801   
5364    440         0           15:44:02.819   
5362    437         0           15:44:02.837   
5358    446         0           15:44:02.837   
5356    430         0           15:44:02.849   
5354    432         0           15:44:02.861   
5352    434         0           15:44:02.861   
5351    429         0           15:44:02.879   
5347    427         0           15:44:02.891   
5344    433         0           15:44:02.891   
5343    418         0           15:44:02.909   
5340    436         0           15:44:02.921   
5338    423         0           15:44:02.921   
5337    423         0           15:44:02.939   
5332    421         0           15:44:02.951   
5332    412         0           15:44:02.951   
5327    419         0           15:44:02.969   
5326    424         0           15:44:02.981   
5323    425         0           15:44:02.981   
5320    417         0           15:44:02.999   
5318    424         0           15:44:03.11    
5316    399         0           15:44:03.11    
5315    411         0           15:44:03.35    
5311    396         0           15:44:03.35    
5309    403         0           15:44:03.47    
5304    395         0           15:44:03.59    
5304    391         0           15:44:03.71    
5298    389         0           15:44:03.71    
5298    396         0           15:44:03.89    
5294    398         0           15:44:03.101   
5290    379         0           15:44:03.101   
5288    386         0           15:44:03.125   
5287    380         0           15:44:03.125   
5284    378         0           15:44:03.137   
5279    382         0           15:44:03.149   
5278    374         0           15:44:03.161   
5274    374         0           15:44:03.161   
5271    385         0           15:44:03.179   
5270    368         0           15:44:03.191   
5268    384         0           15:44:03.191   
5265    368         0           15:44:03.215   
5263    382         0           15:44:03.215   
5258    385         0           15:44:03.227   
5257    374         0           15:44:03.239   
5253    390         0           15:44:03.251   
5252    373         0           15:44:03.251   
5250    394         0           15:44:03.269   
5246    390         0           15:44:03.281   
5244    391         0           15:44:03.281   
5240    388         0           15:44:03.299   
5240    380         0           15:44:03.317   
5237    381         0           15:44:03.317   
5233    360         0           15:44:03.329   
5231    381         0           15:44:03.341   
5226    366         0           15:44:03.341   
5224    372         0           15:44:03.359   
5220    378         0           15:44:03.371   
5218    369         0           15:44:03.371   
5214    368         0           15:44:03.389   
5212    374         0           15:44:03.407   
5210    384         0           15:44:03.407   
5206    359         0           15:44:03.419   
5204    364         0           15:44:03.431   
5201    380         0           15:44:03.431   
5200    375         0           15:44:03.449   
5194    371         0           15:44:03.461   
5192    375         0           15:44:03.461   
5189    371         0           15:44:03.479   
5186    375         0           15:44:03.497   
5183    371         0           15:44:03.497   
5180    388         0           15:44:03.509   
5177    376         0           15:44:03.521   
5176    388         0           15:44:03.521   
5171    395         0           15:44:03.539   
5171    379         0           15:44:03.551   
5166    385         0           15:44:03.551   
5165    390         0           15:44:03.569   
5163    388         0           15:44:03.581   
5158    404         0           15:44:03.581   
5155    388         0           15:44:03.598   
5152    397         0           15:44:03.610   
5149    393         0           15:44:03.610   
5149    396         0           15:44:03.628   
5144    402         0           15:44:03.640   
5141    400         0           15:44:03.640   
5138    391         0           15:44:03.658   
5135    401         0           15:44:03.670   
5133    403         0           15:44:03.670   
5129    401         0           15:44:03.694   
5125    395         0           15:44:03.694   
5123    399         0           15:44:03.707   
5120    403         0           15:44:03.719   
5117    392         0           15:44:03.731   
5113    394         0           15:44:03.731   
5110    397         0           15:44:03.749   
5108    398         0           15:44:03.761   
5104    393         0           15:44:03.761   
5100    393         0           15:44:03.785   
5097    394         0           15:44:03.785   
5094    386         0           15:44:03.797   
5092    386         0           15:44:03.809   
5087    390         0           15:44:03.821   
5084    374         0           15:44:03.821   
5080    390         0           15:44:03.839   
5076    396         0           15:44:03.851   
5073    381         0           15:44:03.851   
5070    387         0           15:44:03.875   
5069    381         0           15:44:03.875   
5065    389         0           15:44:03.887   
5061    392         0           15:44:03.899   
5058    395         0           15:44:03.911   
5054    388         0           15:44:03.911   
5051    378         0           15:44:03.929   
5049    375         0           15:44:03.941   
5046    376         0           15:44:03.941   
5041    362         0           15:44:03.959   
5037    365         0           15:44:03.977   
5034    358         0           15:44:03.977   
5030    373         0           15:44:03.989   
5025    365         0           15:44:04.1     
5022    355         0           15:44:04.1     
5019    363         0           15:44:04.19    
5016    350         0           15:44:04.31    
5012    360         0           15:44:04.31    
5007    347         0           15:44:04.49    
5004    345         0           15:44:04.67    
5000    344         0           15:44:04.67    
4997    321         0           15:44:04.79    
4994    327         0           15:44:04.91    
4982    315         0           15:44:04.91    
4979    305         0           15:44:04.109   
4974    319         0           15:44:04.121   
4971    304         0           15:44:04.121   
4967    302         0           15:44:04.139   
4963    303         0           15:44:04.157   
4960    294         0           15:44:04.157   
4956    294         0           15:44:04.169   
4952    286         0           15:44:04.181   
4949    271         0           15:44:04.181   
4946    291         0           15:44:04.199   
4942    274         0           15:44:04.211   
4938    281         0           15:44:04.211   
4934    273         0           15:44:04.229   
4931    273         0           15:44:04.241   
4927    267         0           15:44:04.241   
4923    279         0           15:44:04.259   
4919    263         0           15:44:04.271   
4916    276         0           15:44:04.272   
4912    264         0           15:44:04.289   
4909    271         0           15:44:04.301   
4905    252         0           15:44:04.301   
4902    248         0           15:44:04.319   
4898    244         0           15:44:04.331   
4894    245         0           15:44:04.331   
4890    234         0           15:44:04.349   
4887    235         0           15:44:04.361   
4883    214         0           15:44:04.361   
4879    220         0           15:44:04.379   
4874    203         0           15:44:04.391   
4872    191         0           15:44:04.391   
4868    198         0           15:44:04.406   
4864    190         0           15:44:04.418   
4859    185         0           15:44:04.430   
4855    171         0           15:44:04.448   
4853    177         0           15:44:04.448   
4848    158         0           15:44:04.460   
4843    154         0           15:44:04.472   
4839    153         0           15:44:04.472   
4836    157         0           15:44:04.490   
4830    147         0           15:44:04.502   
4826    145         0           15:44:04.502   
4822    146         0           15:44:04.520   
4819    135         0           15:44:04.538   
4815    140         0           15:44:04.538   
4812    131         0           15:44:04.550   
4807    134         0           15:44:04.562   
4802    141         0           15:44:04.562   
4799    134         0           15:44:04.580   
4794    131         0           15:44:04.592   
4790    137         0           15:44:04.592   
4787    132         0           15:44:04.610   
4782    130         0           15:44:04.628   
4779    127         0           15:44:04.628   
4775    132         0           15:44:04.640   
4772    129         0           15:44:04.652   
4767    128         0           15:44:04.652   
4763    126         0           15:44:04.670   
4760    119         0           15:44:04.682   
4756    118         0           15:44:04.682   
4752    113         0           15:44:04.699   
4748    109         0           15:44:04.712   
4745    112         0           15:44:04.712   
4740    110         0           15:44:04.730   
4736    112         0           15:44:04.742   
4733    111         0           15:44:04.742   
4730    114         0           15:44:04.760   
4725    114         0           15:44:04.772   
4721    117         0           15:44:04.772   
4716    117         0           15:44:04.789   
4713    117         0           15:44:04.801   
4708    113         0           15:44:04.802   
4705    116         0           15:44:04.820   
4699    119         0           15:44:04.832   
4695    113         0           15:44:04.832   
4692    115         0           15:44:04.849   
4687    118         0           15:44:04.861   
4684    115         0           15:44:04.861   
4679    114         0           15:44:04.880   
4676    114         0           15:44:04.891   
4672    116         0           15:44:04.891   
4668    112         0           15:44:04.915   
4663    113         0           15:44:04.915   
4660    114         0           15:44:04.927   
4656    113         0           15:44:04.939   
4652    114         0           15:44:04.951   
4648    110         0           15:44:04.951   
4644    109         0           15:44:04.969   
4640    109         0           15:44:04.982   
4636    105         0           15:44:04.982   
4631    105         0           15:44:05.5     
4628    107         0           15:44:05.6     
4623    100         0           15:44:05.17    
4620    102         0           15:44:05.30    
4616    102         0           15:44:05.41    
4612    109         0           15:44:05.41    
4608    112         0           15:44:05.59    
4604    117         0           15:44:05.71    
4599    119         0           15:44:05.72    
4595    133         0           15:44:05.95    
4590    141         0           15:44:05.95    
4585    146         0           15:44:05.107   
4581    157         0           15:44:05.119   
4577    167         0           15:44:05.131   
4574    175         0           15:44:05.132   
4570    181         0           15:44:05.149   
4565    193         0           15:44:05.162   
4562    194         0           15:44:05.162   
4558    203         0           15:44:05.180   
4555    206         0           15:44:05.197   
4551    205         0           15:44:05.197   
4547    210         0           15:44:05.209   
4544    202         0           15:44:05.221   
4539    195         0           15:44:05.221   
4536    201         0           15:44:05.239   
4533    199         0           15:44:05.251   
4527    198         0           15:44:05.251   
4523    199         0           15:44:05.269   
4518    199         0           15:44:05.288   
4515    184         0           15:44:05.288   
4511    195         0           15:44:05.299   
4506    182         0           15:44:05.311   
4502    195         0           15:44:05.311   
4496    178         0           15:44:05.329   
4494    176         0           15:44:05.341   
4487    169         0           15:44:05.341   
4485    159         0           15:44:05.359   
4479    160         0           15:44:05.378   
4476    160         0           15:44:05.378   
4471    154         0           15:44:05.389   
4465    157         0           15:44:05.401   
4462    161         0           15:44:05.401   
4458    171         0           15:44:05.419   
4453    179         0           15:44:05.431   
4448    195         0           15:44:05.431   
4445    201         0           15:44:05.449   
4442    202         0           15:44:05.461   
4438    206         0           15:44:05.461   
4435    226         0           15:44:05.479   
4430    221         0           15:44:05.491   
4427    224         0           15:44:05.491   
4423    238         0           15:44:05.509   
4419    236         0           15:44:05.521   
4415    230         0           15:44:05.521   
4411    248         0           15:44:05.539   
4407    241         0           15:44:05.551   
4402    239         0           15:44:05.551   
4397    246         0           15:44:05.575   
4394    241         0           15:44:05.576   
4390    235         0           15:44:05.587   
4386    233         0           15:44:05.599   
4381    215         0           15:44:05.611   
4378    204         0           15:44:05.611   
4373    198         0           15:44:05.629   
4369    197         0           15:44:05.641   
4364    185         0           15:44:05.641   
4360    166         0           15:44:05.665   
4355    159         0           15:44:05.665   
4352    155         0           15:44:05.677   
4346    126         0           15:44:05.689   
4339    119         0           15:44:05.701   
4335    107         0           15:44:05.701   
4332    92          0           15:44:05.719   
4325    92          0           15:44:05.731   
4323    89          0           15:44:05.731   
4318    91          0           15:44:05.755   
4316    95          0           15:44:05.755   
4311    101         0           15:44:05.767   
4307    109         0           15:44:05.780   
4303    111         0           15:44:05.792   
4299    112         0           15:44:05.792   
4294    114         0           15:44:05.809   
4289    118         0           15:44:05.822   
4284    119         0           15:44:05.822   
4280    119         0           15:44:05.839   
4274    126         0           15:44:05.858   
4271    129         0           15:44:05.858   
4266    125         0           15:44:05.869   
4261    130         0           15:44:05.881   
4256    130         0           15:44:05.881   
4252    132         0           15:44:05.900   
4247    137         0           15:44:05.912   
4243    137         0           15:44:05.912   
4238    140         0           15:44:05.930   
4234    145         0           15:44:05.948   
4230    141         0           15:44:05.948   
4225    148         0           15:44:05.960   
4222    150         0           15:44:05.972   
4218    152         0           15:44:05.972   
4213    138         0           15:44:05.990   
4209    143         0           15:44:06.2     
4205    140         0           15:44:06.2     
4200    152         0           15:44:06.20    
4195    153         0           15:44:06.32    
4190    145         0           15:44:06.32    
4185    136         0           15:44:06.50    
4183    135         0           15:44:06.62    
4179    140         0           15:44:06.62    
4176    140         0           15:44:06.80    
4169    130         0           15:44:06.92    
4165    132         0           15:44:06.92    
4160    132         0           15:44:06.107   
4157    122         0           15:44:06.119   
4150    119         0           15:44:06.137   
4147    120         0           15:44:06.137   
4143    115         0           15:44:06.149   
4138    107         0           15:44:06.161   
4134    106         0           15:44:06.161   
4129    95          0           15:44:06.179   
4125    88          0           15:44:06.191   
4121    79          0           15:44:06.191   
4118    74          0           15:44:06.209   
4113    74          0           15:44:06.221   
4110    71          0           15:44:06.221   
4104    71          0           15:44:06.239   
4102    70          0           15:44:06.251   
4098    70          0           15:44:06.251   
4093    70          0           15:44:06.269   
4090    70          0           15:44:06.281   
4087    69          0           15:44:06.281   
4082    69          0           15:44:06.299   
4079    69          0           15:44:06.312   
4076    69          0           15:44:06.312   
4072    68          0           15:44:06.329   
4067    69          0           15:44:06.340   
4063    69          0           15:44:06.340   
4059    69          0           15:44:06.358   
4056    69          0           15:44:06.370   
4051    68          0           15:44:06.371   
4046    67          0           15:44:06.388   
4041    68          0           15:44:06.400   
4037    68          0           15:44:06.400   
4033    68          0           15:44:06.424   
4027    68          0           15:44:06.424   
4024    68          0           15:44:06.436   
4018    69          0           15:44:06.448   
4014    68          0           15:44:06.460   
4008    69          0           15:44:06.460   
4005    69          0           15:44:06.479   
4000    69          0           15:44:06.490   
3994    69          0           15:44:06.490   
3990    69          0           15:44:06.514   
3984    69          0           15:44:06.514   
3980    71          0           15:44:06.526   
3975    69          0           15:44:06.538   
3974    70          0           15:44:06.550   
3970    69          0           15:44:06.550   
3965    70          0           15:44:06.568   
3959    71          0           15:44:06.580   
3955    70          0           15:44:06.580   
3950    71          0           15:44:06.598   
3944    71          0           15:44:06.616   
3940    71          0           15:44:06.616   
3935    71          0           15:44:06.628   
3930    71          0           15:44:06.641   
3925    71          0           15:44:06.641   
3920    71          0           15:44:06.658   
3915    71          0           15:44:06.670   
3910    71          0           15:44:06.670   
3905    71          0           15:44:06.688   
3901    72          0           15:44:06.706   
3896    71          0           15:44:06.706   
3891    71          0           15:44:06.718   
3887    71          0           15:44:06.730   
3883    71          0           15:44:06.730   
3878    71          0           15:44:06.748   
3873    72          0           15:44:06.760   
3869    71          0           15:44:06.760   
3865    71          0           15:44:06.779   
3858    71          0           15:44:06.796   
3854    71          0           15:44:06.796   
3849    71          0           15:44:06.808   
3845    71          0           15:44:06.820   
3840    71          0           15:44:06.820   
3836    71          0           15:44:06.837   
3830    71          0           15:44:06.849   
3828    71          0           15:44:06.861   
3822    70          0           15:44:06.861   
3818    71          0           15:44:06.879   
3812    71          0           15:44:06.897   
3808    70          0           15:44:06.897   
3804    69          0           15:44:06.909   
3799    70          0           15:44:06.921   
3795    70          0           15:44:06.921   
3791    70          0           15:44:06.939   
3786    70          0           15:44:06.951   
3782    69          0           15:44:06.951   
3778    70          0           15:44:06.969   
3773    69          0           15:44:06.987   
3767    70          0           15:44:06.987   
3764    70          0           15:44:06.999   
3759    71          0           15:44:07.11    
3755    71          0           15:44:07.11    
3750    71          0           15:44:07.29    
3745    70          0           15:44:07.29    
3740    70          0           15:44:07.47    
3735    70          0           15:44:07.59    
3732    70          0           15:44:07.71    
3726    70          0           15:44:07.71    
3721    71          0           15:44:07.89    
3716    70          0           15:44:07.101   
3712    71          0           15:44:07.101   
3707    71          0           15:44:07.119   
3701    71          0           15:44:07.131   
3697    71          0           15:44:07.131   
3692    70          0           15:44:07.149   
3688    71          0           15:44:07.161   
3683    72          0           15:44:07.161   
3678    71          0           15:44:07.185   
3673    71          0           15:44:07.185   
3668    72          0           15:44:07.197   
3663    71          0           15:44:07.209   
3658    72          0           15:44:07.221   
3655    72          0           15:44:07.221   
3649    72          0           15:44:07.240   
3644    72          0           15:44:07.251   
3639    72          0           15:44:07.251   
3634    72          0           15:44:07.275   
